house,-2.721572265,53.37231657,0
house,-2.722427873,53.37734296,0
house,-2.719571051,53.37252158,0
house,-2.722912931,53.37539438,0
house,-2.723060262,53.37670936,0
house,-2.719259757,53.37254028,0
house,-2.719667044,53.3756631,0
house,-2.723834931,53.3766394,0
house,-2.719881925,53.3723653,0
house,-2.719884719,53.37740662,0
house,-2.72041498,53.37540596,0
house,-2.723098219,53.37603839,0
house,-2.722473111,53.37543795,0
house,-2.720504407,53.37196456,0
house,-2.718699493,53.37486452,0
house,-2.718478015,53.37446074,0
house,-2.72147867,53.37571931,0
house,-2.721553568,53.37232233,0
house,-2.7224791,53.37718291,0
house,-2.722154269,53.37424718,0
house,-2.72393132,53.37605077,0
house,-2.720632963,53.37496694,0
house,-2.722357028,53.37340564,0
house,-2.719963134,53.37342361,0
house,-2.721827333,53.37725927,0
house,-2.722838523,53.37700513,0
house,-2.722065938,53.37358603,0
house,-2.71938108,53.37495776,0
house,-2.723155571,53.37658105,0
house,-2.723652704,53.37504241,0
house,-2.723261523,53.37441339,0
house,-2.722345078,53.37537618,0
house,-2.722466024,53.37375754,0
house,-2.723679847,53.37488841,0
house,-2.722296298,53.37464334,0
house,-2.721171533,53.37742687,0
house,-2.720205699,53.3749156,0
house,-2.721908805,53.37664551,0
house,-2.720299236,53.37284401,0
house,-2.721991049,53.37599883,0
house,-2.722337923,53.37343826,0
house,-2.721657239,53.37569902,0
house,-2.722321868,53.37601538,0
house,-2.721739224,53.37524906,0
house,-2.722891913,53.37418455,0
house,-2.720417336,53.37461804,0
house,-2.719496555,53.37483501,0
house,-2.723331039,53.37493369,0
house,-2.721307532,53.37674129,0
house,-2.719977455,53.3757118,0
house,-2.720970881,53.37264017,0
house,-2.720063984,53.3771348,0
house,-2.722436476,53.37270238,0
house,-2.720259462,53.37640273,0
house,-2.721212908,53.3729024,0
house,-2.71917453,53.37304489,0
house,-2.720021095,53.37562016,0
house,-2.721621204,53.37638007,0
house,-2.72127627,53.37398038,0
house,-2.720131201,53.3774754,0
house,-2.721791244,53.37238007,0
house,-2.718976731,53.3726617,0
house,-2.720393117,53.37633827,0
house,-2.721267213,53.37645934,0
house,-2.722865419,53.37481202,0
house,-2.722027309,53.37701354,0
house,-2.722970996,53.37578615,0
house,-2.721633463,53.37293366,0
house,-2.719588388,53.37736587,0
house,-2.720457226,53.3725415,0
house,-2.720730804,53.3747441,0
house,-2.721489937,53.37499407,0
house,-2.724137893,53.37699688,0
house,-2.721716875,53.37459251,0
house,-2.72420162,53.37723164,0
house,-2.720234306,53.37730174,0
house,-2.720296403,53.37555991,0
house,-2.720941513,53.37425198,0
house,-2.72073491,53.37308668,0
house,-2.720779924,53.37451044,0
house,-2.720466821,53.37202338,0
house,-2.722305068,53.37273143,0
house,-2.719084623,53.37288986,0
house,-2.722012079,53.37572098,0
house,-2.720626808,53.37427565,0
house,-2.719343652,53.37535921,0
house,-2.721467507,53.37281501,0
house,-2.723194433,53.37606707,0
house,-2.723001496,53.37623024,0
house,-2.720971972,53.3769488,0
house,-2.720067719,53.37238392,0
house,-2.723853488,53.37516023,0
house,-2.720774629,53.37413285,0
house,-2.720299454,53.3768362,0
house,-2.72100076,53.37428287,0
house,-2.720681859,53.37286489,0
house,-2.719532891,53.37460205,0
house,-2.722945365,53.37439183,0
house,-2.720684596,53.37625809,0
house,-2.719369374,53.37233668,0
house,-2.723057841,53.37496578,0
house,-2.720933683,53.37633722,0
house,-2.721393925,53.37677814,0
house,-2.718796985,53.3733203,0
house,-2.721900117,53.37505836,0
house,-2.719823013,53.37538064,0
house,-2.721171479,53.37720167,0
house,-2.721569684,53.37258509,0
house,-2.720029483,53.37430095,0
house,-2.722383205,53.37601906,0
house,-2.72325658,53.37522071,0
house,-2.719739254,53.37247751,0
house,-2.720414876,53.37582644,0
house,-2.721649108,53.37747335,0
house,-2.719209696,53.37268964,0
house,-2.721059746,53.37338622,0
house,-2.720327293,53.37292022,0
house,-2.722900274,53.37545191,0
house,-2.719134564,53.37299978,0
house,-2.718561192,53.373994,0
house,-2.722658129,53.376485,0
house,-2.722778441,53.37604181,0
house,-2.721997295,53.37296566,0
house,-2.722004519,53.37361683,0
house,-2.720041997,53.37465978,0
house,-2.722511535,53.37423416,0
house,-2.723051759,53.37396141,0
house,-2.724050865,53.37660328,0
house,-2.723653969,53.37616601,0
house,-2.719883759,53.37708039,0
house,-2.721824581,53.37719635,0
house,-2.723648129,53.37662957,0
house,-2.718554075,53.37409516,0
house,-2.719008633,53.37384373,0
house,-2.723825656,53.37590868,0
house,-2.721403292,53.37727305,0
house,-2.723143696,53.37686499,0
house,-2.722040079,53.37628012,0
house,-2.721374029,53.37271532,0
house,-2.719801304,53.37377606,0
house,-2.721023575,53.37578423,0
house,-2.72124933,53.37525718,0
house,-2.722234443,53.37478208,0
house,-2.723380285,53.37726781,0
house,-2.721482121,53.37620841,0
house,-2.72015198,53.37702407,0
house,-2.722661614,53.37343974,0
house,-2.719681752,53.37743631,0
house,-2.71955512,53.37491404,0
house,-2.723168316,53.3747051,0
house,-2.722461402,53.37711484,0
house,-2.718925556,53.37289045,0
house,-2.721283715,53.37534543,0
house,-2.720318284,53.37318399,0
house,-2.720953651,53.37357963,0
house,-2.720053483,53.37470581,0
house,-2.718328471,53.37461851,0
house,-2.718916766,53.37522894,0
house,-2.720606709,53.37528799,0
house,-2.720239774,53.37501651,0
house,-2.721463589,53.37586925,0
house,-2.720674293,53.37419516,0
house,-2.719074101,53.37355958,0
house,-2.721559725,53.37702493,0
house,-2.718687512,53.37265195,0
house,-2.719128222,53.3745623,0
house,-2.718267598,53.37504062,0
house,-2.719729834,53.3769208,0
house,-2.720811371,53.37565893,0
house,-2.720856426,53.37562646,0
house,-2.720892977,53.37215761,0
house,-2.722909305,53.37685098,0
house,-2.719298478,53.37337868,0
house,-2.72052471,53.37486678,0
house,-2.72064957,53.37350536,0
house,-2.722935485,53.37649329,0
house,-2.722299314,53.37530549,0
house,-2.719252961,53.3724721,0
house,-2.722089035,53.37488721,0
house,-2.720688368,53.37474643,0
house,-2.720975524,53.37446865,0
house,-2.722622134,53.37394177,0
house,-2.719469864,53.3756773,0
house,-2.719355496,53.37492835,0
house,-2.720387034,53.37194367,0
house,-2.719954087,53.37311172,0
house,-2.720889611,53.37488497,0
house,-2.723842838,53.37727549,0
house,-2.718773216,53.3752641,0
house,-2.719452645,53.37454787,0
house,-2.72198988,53.3726115,0
house,-2.720459731,53.37387179,0
house,-2.723431608,53.37537872,0
house,-2.723501651,53.37638482,0
house,-2.719643421,53.37245927,0
house,-2.723588565,53.37600243,0
house,-2.718608506,53.37452701,0
house,-2.718655619,53.37354106,0
house,-2.719986061,53.37543312,0
house,-2.721984336,53.37238721,0
house,-2.720772898,53.37460352,0
house,-2.719739057,53.3746035,0
house,-2.722267155,53.37487158,0
house,-2.723402948,53.37617116,0
house,-2.720720467,53.37407819,0
house,-2.719738613,53.37539296,0
house,-2.720527435,53.37486322,0
house,-2.720785579,53.37430696,0
house,-2.723248246,53.37494804,0
house,-2.72044895,53.37202069,0
house,-2.719644758,53.37263363,0
house,-2.72083941,53.3765771,0
house,-2.723104321,53.37466181,0
house,-2.719840651,53.37358414,0
house,-2.722339647,53.37686179,0
house,-2.722929512,53.37390316,0
house,-2.72008962,53.37205362,0
house,-2.719822706,53.37308297,0
house,-2.72203422,53.37593329,0
house,-2.720429953,53.37613691,0
house,-2.720365725,53.37453002,0
house,-2.721688489,53.3752575,0
house,-2.723273079,53.37728751,0
house,-2.721500338,53.37503705,0
house,-2.718816327,53.37486806,0
house,-2.721557574,53.37481192,0
house,-2.718872016,53.37508636,0
house,-2.7215865,53.3739087,0
house,-2.722951476,53.37573078,0
house,-2.721225348,53.37670358,0
house,-2.719990334,53.37315477,0
house,-2.718534716,53.37422652,0
house,-2.720438042,53.37375821,0
house,-2.720432824,53.37569235,0
house,-2.723451053,53.37568457,0
house,-2.719920364,53.37573649,0
house,-2.719544113,53.37265386,0
house,-2.721784556,53.37452233,0
house,-2.720578179,53.37188506,0
house,-2.720216593,53.3760222,0
house,-2.720672097,53.37736604,0
house,-2.721436527,53.37351189,0
house,-2.723813278,53.37544912,0
house,-2.720485022,53.37716083,0
house,-2.723108288,53.37412976,0
house,-2.721035237,53.37270137,0
house,-2.719814115,53.37623194,0
house,-2.722695433,53.37599876,0
house,-2.721960097,53.37315934,0
house,-2.720991298,53.37451089,0
house,-2.723958194,53.37711398,0
house,-2.721465403,53.37494932,0
house,-2.723212132,53.37608074,0
house,-2.719630036,53.37278187,0
house,-2.721613309,53.37645974,0
house,-2.719554308,53.37353132,0
house,-2.720180097,53.37729599,0
house,-2.719748613,53.37226477,0
house,-2.718676283,53.37440059,0
house,-2.72112475,53.37721459,0
house,-2.719624785,53.37290044,0
house,-2.719663551,53.37371227,0
house,-2.72095382,53.37335532,0
house,-2.721064746,53.3726801,0
house,-2.719302694,53.3747985,0
house,-2.723085852,53.37447836,0
house,-2.720023322,53.3740058,0
house,-2.720096047,53.37213062,0
house,-2.719888268,53.37653608,0
house,-2.719205191,53.37461796,0
house,-2.720160761,53.37241724,0
house,-2.721386827,53.3758126,0
house,-2.719193511,53.37395908,0
house,-2.722120801,53.37351755,0
house,-2.720795226,53.37391064,0
house,-2.720848659,53.37724141,0
house,-2.723133057,53.3763726,0
house,-2.719386598,53.37461138,0
house,-2.722569364,53.37350762,0
house,-2.723006417,53.37415771,0
house,-2.72106819,53.37640838,0
house,-2.721081683,53.37460693,0
house,-2.720339871,53.3739456,0
house,-2.722350643,53.37263195,0
house,-2.721113335,53.37336868,0
house,-2.719700123,53.37418197,0
house,-2.719921908,53.37596378,0
house,-2.72198272,53.37626201,0
house,-2.719213781,53.3743501,0
house,-2.721490964,53.3770768,0
house,-2.72024033,53.37287176,0
house,-2.721127667,53.37283761,0
house,-2.7219787,53.37421403,0
house,-2.719119625,53.37278138,0
house,-2.721673449,53.37611819,0
house,-2.723845692,53.3751318,0
house,-2.718661905,53.3743072,0
house,-2.722878419,53.37678605,0
house,-2.718373327,53.37443987,0
house,-2.720892562,53.37283598,0
house,-2.720793524,53.37270291,0
house,-2.721887819,53.37283006,0
house,-2.719696099,53.37240143,0
house,-2.721372915,53.37458208,0
house,-2.723179699,53.37469583,0
house,-2.721146092,53.37461332,0
house,-2.719278977,53.37471626,0
house,-2.719130027,53.37449775,0
house,-2.721389035,53.3770554,0
house,-2.72173066,53.37266471,0
house,-2.723177911,53.37667788,0
house,-2.722981562,53.37452278,0
house,-2.719468813,53.37399901,0
house,-2.718561366,53.37349099,0
house,-2.721423704,53.37641791,0
house,-2.723651125,53.3771881,0
house,-2.720894009,53.37184398,0
house,-2.719587081,53.37570127,0
house,-2.722874678,53.3758371,0
house,-2.720400358,53.37621634,0
house,-2.719902975,53.37409313,0
house,-2.71981947,53.37645444,0
house,-2.722941474,53.37560046,0
house,-2.720092935,53.37385231,0
house,-2.722820219,53.37352749,0
house,-2.724047505,53.37643626,0
house,-2.718872345,53.37521409,0
house,-2.721270079,53.37576757,0
house,-2.724150648,53.37691837,0
house,-2.721113197,53.37437391,0
house,-2.721555238,53.37269572,0
house,-2.721761107,53.37624767,0
house,-2.722915693,53.3762196,0
house,-2.722177732,53.37699455,0
house,-2.723012247,53.37448001,0
house,-2.719688884,53.3729734,0
house,-2.721609717,53.37698205,0
house,-2.719933199,53.37294261,0
house,-2.720139882,53.37321524,0
house,-2.720831123,53.3772386,0
house,-2.719482592,53.37218314,0
house,-2.720449323,53.37427898,0
house,-2.719724303,53.37334143,0
