-12,-2.799137058,53.35473573,house
-12,-2.724056144,53.32350133,house
-11,-2.692778715,53.32066551,house
-10,-2.746447606,53.36784175,house
-10,-2.72968159,53.3412851,house
-9,-2.759678076,53.3630551,house
-8,-2.73028628,53.34286611,house
-8,-2.682939144,53.32355917,house
-8,-2.675896604,53.32016999,house
-8,-2.703348456,53.31839158,house
-8,-2.712059876,53.31857747,house
-7,-2.727319722,53.37346702,house
-6,-2.691739279,53.31431355,house
-5,-2.720138607,53.37145478,house
-4,-2.724056122,53.37115558,house
-4,-2.731310655,53.37782052,house
-4,-2.746447606,53.36784175,house
-4,-2.70094934,53.32215352,house
-3,-2.724056122,53.37115558,house
-3,-2.728231614,53.36210045,house
-3,-2.729523199,53.36277095,house
-3,-2.746447606,53.36784175,house
-3,-2.759678076,53.3630551,house
-3,-2.767131964,53.35369228,house
-3,-2.682184181,53.32445684,house
-3,-2.679804288,53.32100297,house
-3,-2.707526896,53.31949372,house
-2,-2.746447606,53.36784175,house
-2,-2.757549137,53.36536797,house
-2,-2.675896604,53.32016999,house
-2,-2.673295875,53.31692167,house
-2,-2.70094934,53.32215352,house
-2,-2.70094934,53.32215352,house
-2,-2.705936433,53.31862078,house
-2,-2.727234412,53.32114687,house
-2,-2.719741863,53.32340317,house
-1,-2.727763747,53.37599017,house
-1,-2.728231614,53.36210045,house
-1,-2.75629014,53.36645453,house
-1,-2.690348308,53.32464985,house
-1,-2.679804288,53.32100297,house
-1,-2.673295875,53.31692167,house
-1,-2.702650518,53.32306476,house
-1,-2.706367402,53.3201747,house
-1,-2.721444454,53.3231421,house
0,-2.724056122,53.37115558,house
0,-2.777107987,53.35223755,house
0,-2.775980218,53.34844246,house
0,-2.767131964,53.35369228,house
0,-2.712751095,53.31856375,house
0,-2.701494839,53.31797946,house
0,-2.69146512,53.31331539,house
0,-2.691739279,53.31431355,house
0,-2.727234412,53.32114687,house
0,-2.721444454,53.3231421,house
1,-2.721887819,53.37283006,house
1,-2.727763747,53.37599017,house
1,-2.755532912,53.36432478,house
1,-2.757549137,53.36536797,house
1,-2.766651954,53.36297222,house
1,-2.777107987,53.35223755,house
1,-2.691327917,53.32689793,house
1,-2.693580435,53.32111049,house
1,-2.672492801,53.31698726,house
1,-2.672736087,53.31752367,house
1,-2.702650518,53.32306476,house
1,-2.70094934,53.32215352,house
1,-2.705936433,53.31862078,house
1,-2.707526896,53.31949372,house
1,-2.693543553,53.31361155,house
1,-2.727234412,53.32114687,house
1,-2.719741863,53.32340317,house
1,-2.723541278,53.32341541,house
1,-2.728287348,53.32617192,house
1,-2.728287348,53.32617192,house
2,-2.723353383,53.3768173,house
2,-2.724903833,53.37200982,house
2,-2.724056122,53.37115558,house
2,-2.731310655,53.37782052,house
2,-2.731687138,53.37790611,house
2,-2.751335092,53.36627224,house
2,-2.757549137,53.36536797,house
2,-2.72968159,53.3412851,house
2,-2.73028628,53.34286611,house
2,-2.692496781,53.32618884,house
2,-2.690348308,53.32464985,house
2,-2.693580435,53.32111049,house
2,-2.680439988,53.3185182,house
2,-2.672736087,53.31752367,house
2,-2.702650518,53.32306476,house
2,-2.70094934,53.32215352,house
2,-2.702818215,53.3251136,house
2,-2.706625061,53.32009853,house
2,-2.707526896,53.31949372,house
2,-2.706138343,53.31835932,house
2,-2.695596116,53.31627307,house
2,-2.694438158,53.31524224,house
2,-2.694438158,53.31524224,house
2,-2.69146512,53.31331539,house
2,-2.723541278,53.32341541,house
3,-2.720933683,53.37633722,house
3,-2.724903833,53.37200982,house
3,-2.724903833,53.37200982,house
3,-2.727763747,53.37599017,house
3,-2.727763747,53.37599017,house
3,-2.731687138,53.37790611,house
3,-2.729523199,53.36277095,house
3,-2.729523199,53.36277095,house
3,-2.729523199,53.36277095,house
3,-2.745074513,53.36693259,house
3,-2.745074513,53.36693259,house
3,-2.751335092,53.36627224,house
3,-2.777107987,53.35223755,house
3,-2.767131964,53.35369228,house
3,-2.73028628,53.34286611,house
3,-2.691327917,53.32689793,house
3,-2.687243055,53.32718435,house
3,-2.691893342,53.32287494,house
3,-2.691893342,53.32287494,house
3,-2.693580435,53.32111049,house
3,-2.675896604,53.32016999,house
3,-2.678236864,53.32048634,house
3,-2.678236864,53.32048634,house
3,-2.672492801,53.31698726,house
3,-2.712751095,53.31856375,house
3,-2.701494839,53.31797946,house
